BOROUGH,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,BUILDING TYPE
Bronx,0,0,0,0.0,0.0,1963,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1963,510000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1963,225000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1963,421427.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1963,376000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1963,140000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1963,180000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1963,240000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,85000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,120000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,275000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,265000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,343746.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,280000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,263000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,164500.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,195000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,197500.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1928,195000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1936,553000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1936,425000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1936,385000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,272000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,188655.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,128900.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,339690.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,215000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,245000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,259000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,490000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,275000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,360000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1927,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1924,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1924,135000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1924,175000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1924,190000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1924,197000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1924,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0,0.0,1924,150000.0,UNKNOWN - NO UNITS
Bronx,0,1,1,0.004573469242958163,0.007766829797643822,1930,5700000.0,COMMERCIAL
Bronx,0,4,4,0.00037012510938202114,0.0008521382778328066,1931,0.0,COMMERCIAL
Bronx,0,2,2,0.0036889530071187,0.0011331626035010725,1931,2680000.0,COMMERCIAL
Bronx,0,6,6,0.0010571624529952936,0.0012104842870340868,1920,0.0,COMMERCIAL
Bronx,0,1,1,0.005912541683418868,0.013331324747071441,1913,0.0,COMMERCIAL
Bronx,0,1,1,0.0005912541683418868,0.00013331324747071441,1968,270000.0,COMMERCIAL
Bronx,0,0,0,0.0008868812525128303,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,1,1,0.004058841614833384,0.007720436787524013,1970,2000000.0,COMMERCIAL
Bronx,0,0,0,0.000800321642267578,0.0,0,6431250.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0008294113473499989,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0008490409857389495,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0008705626374665941,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0007475817704514817,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0012768725019511387,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0009462431710143556,0.0,1927,2143750.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0007842395288886787,0.0,1917,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.000488848946385072,0.0,1931,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0021680107844760307,0.0,0,1493862.0,UNKNOWN - NO UNITS
Bronx,0,1,1,0.0016294964879502401,0.0004479325115016004,1931,3295000.0,COMMERCIAL
Bronx,0,0,0,0.0032980157510110446,0.0,1931,3525000.0,UNKNOWN - NO UNITS
Bronx,0,4,4,0.005715062791192678,0.004319349218051147,1931,0.0,COMMERCIAL
Bronx,0,0,0,0.0022507863680438947,0.0,0,2976125.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.000851406002412317,0.0,0,650000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0009542842277038053,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,1,1,0.011825083366837736,0.0571567217205941,1972,17500000.0,COMMERCIAL
Bronx,0,1,1,0.0011825083366837736,0.0018557204047923445,1901,556800.0,COMMERCIAL
Bronx,1,0,1,0.000674029751909751,0.0005193884121459033,1920,350000.0,RESIDENTIAL
Bronx,1,0,1,0.0003767471560674503,0.00034661444342385745,1925,339000.0,RESIDENTIAL
Bronx,1,0,1,0.00020693895891966038,0.0003818091407561261,1970,499000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0002879566145367431,1905,225000.0,RESIDENTIAL
Bronx,1,0,1,0.00037532814606342977,0.00040740528427050325,1960,210000.0,RESIDENTIAL
Bronx,1,0,1,0.0002719769174372679,0.0004394004636634747,1960,450000.0,RESIDENTIAL
Bronx,1,0,1,0.0004257030012061585,0.000307153722172526,1953,360000.0,RESIDENTIAL
Bronx,1,0,1,0.0005439538348745358,0.000456997812329609,1955,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00038447540570554035,1915,540000.0,RESIDENTIAL
Bronx,1,0,1,0.001478135420854717,0.00035727950322151465,1925,549000.0,RESIDENTIAL
Bronx,1,0,1,0.0007095050020102642,0.0003135527580511203,1920,420000.0,RESIDENTIAL
Bronx,1,0,1,0.0006070997800534494,0.00040633877829073753,1925,0.0,RESIDENTIAL
Bronx,1,0,1,0.0008050516756143131,0.0003540799852822175,1925,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0004031392603514404,1920,480000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00035461323827210033,1935,397000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00029915492732428316,1935,444000.0,RESIDENTIAL
Bronx,1,0,1,0.0004966535014071849,0.0005015244369848276,1945,410000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00044419974057242044,1930,515000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.000560182265871942,1930,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00047592829347045044,1930,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00037327709291800037,1920,311250.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00040340588684638183,1910,510000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0003490140818783303,1910,400000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0003802093817864775,1920,547000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0003743435988977661,1920,489850.0,RESIDENTIAL
Bronx,1,1,2,0.000538041293191117,0.0004468660055218347,1925,430000.0,MIXED USE
Bronx,1,0,1,0.00047300333467350944,0.0005892445538205577,1935,457500.0,RESIDENTIAL
Bronx,1,0,1,0.0004867204313790412,0.00037327709291800037,1945,400000.0,RESIDENTIAL
Bronx,1,0,1,0.0011825083366837736,0.00039354070653354895,1925,550000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00042233636798722326,1925,395000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00037221058693823466,1925,393000.0,RESIDENTIAL
Bronx,1,0,1,0.00048293640470165316,0.000460730583258789,1935,0.0,RESIDENTIAL
Bronx,1,0,1,0.00048293640470165316,0.000460730583258789,1935,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0004052722723109718,1925,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00047752805244009904,1925,435888.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0004415334756230061,1920,460000.0,RESIDENTIAL
Bronx,1,0,1,0.0003405624009649268,0.0003754101048775318,1953,390000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00047992769089457186,1920,200000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0003807426347763604,1920,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00047992769089457186,1920,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00030955336062699887,1920,500000.0,RESIDENTIAL
Bronx,1,0,1,0.0004257030012061585,0.00047512841398562617,1940,465000.0,RESIDENTIAL
Bronx,1,0,1,0.0007863680438947094,0.00048339383532881045,1925,590000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00046499660717785185,1980,500000.0,RESIDENTIAL
Bronx,1,0,1,0.0005971667100253057,0.0004415334756230061,1940,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005971667100253057,0.0004415334756230061,1940,539500.0,RESIDENTIAL
Bronx,1,0,1,0.0002554218007236951,0.0002986216743344003,1955,389000.0,RESIDENTIAL
Bronx,1,0,1,0.0002554218007236951,0.0002986216743344003,1955,205000.0,RESIDENTIAL
Bronx,1,0,1,0.0003150202208925573,0.00032635082980830886,1970,385219.0,RESIDENTIAL
Bronx,1,0,1,0.0006863278386112622,0.0007470874388258835,1910,630000.0,RESIDENTIAL
Bronx,1,0,1,0.0005117896081167372,0.00039087444158413464,1915,0.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00043886721067359186,1940,0.0,RESIDENTIAL
Bronx,1,0,1,0.0004257030012061585,0.00042126986200745754,1955,427500.0,RESIDENTIAL
Bronx,1,0,1,0.00047300333467350944,0.0004985915455404719,1955,520000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0005255208215295562,1925,540000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.00039460721251331467,1940,560000.0,RESIDENTIAL
Bronx,1,0,1,0.0005912541683418868,0.0004855268472883419,1965,483000.0,RESIDENTIAL
Bronx,1,0,1,0.0005853416266584679,0.0004052722723109718,1940,480000.0,RESIDENTIAL
Bronx,1,0,1,0.0005836861149871107,0.00032635082980830886,1945,480000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005879114213458506,1901,325000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0006047088905271606,1925,490000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0004324681747949976,1925,530000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005231211830750834,1910,480000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0004311350423202904,1915,1.0,RESIDENTIAL
Bronx,2,0,2,0.0010112811295319632,0.0005673811812353605,1925,595000.0,RESIDENTIAL
Bronx,2,0,2,0.0004268855095428423,0.0005065903403887147,1975,589000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005343194958626233,1901,0.0,RESIDENTIAL
Bronx,2,0,2,0.0006217628834283282,0.0004991247985303548,1925,465000.0,RESIDENTIAL
Bronx,2,0,2,0.0003708346143840314,0.00038500865869542324,1920,500.0,RESIDENTIAL
Bronx,2,0,2,0.0005124991131187475,0.00039194094756390036,1925,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.00042500263293663757,1925,395000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005332529898828577,1965,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005940438307295035,1925,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.00047992769089457186,1955,446160.0,RESIDENTIAL
Bronx,2,0,2,0.001123382919849585,0.0005799126264976077,1901,460000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0007646847874920178,1910,629134.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0006527016596166177,1901,520000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.000839340206075618,1910,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005721804581443063,1910,350000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005721804581443063,1910,10.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0006985614167465435,1899,470000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.000527920459984029,1899,580000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0004031392603514404,1899,550000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0004671296191373833,1899,470000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0005588491333972348,1899,530000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.000760418763572955,1901,542500.0,RESIDENTIAL
Bronx,2,0,2,0.0005571979282453941,0.000721224668816565,1901,380000.0,RESIDENTIAL
Bronx,2,0,2,0.0005588534399167515,0.0005791127470127835,1901,565000.0,RESIDENTIAL
Bronx,2,0,2,0.0005716245299529362,0.0004932590156416434,1955,0.0,RESIDENTIAL
Bronx,2,0,2,0.0006149043350755622,0.0004964585335809405,1925,0.0,RESIDENTIAL
Bronx,2,0,2,0.0008868812525128303,0.000569514193194892,1925,620000.0,RESIDENTIAL
Bronx,2,0,2,0.0007095050020102642,0.0004895262447124633,1955,450000.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.0004895262447124633,1955,267000.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.0004895262447124633,1955,0.0,RESIDENTIAL
Bronx,2,0,2,0.0007095050020102642,0.0005252541950346148,1920,620000.0,RESIDENTIAL
Bronx,2,0,2,0.0012175105834496133,0.0003274173357880746,1958,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006047088905271606,1920,480000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005207215446206105,1920,485000.0,RESIDENTIAL
Bronx,2,0,2,0.00047300333467350944,0.00034981396136315464,1935,422000.0,RESIDENTIAL
Bronx,2,0,2,0.00047300333467350944,0.00034981396136315464,1935,381000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.00046659636614750045,1935,396000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006583008160103877,1940,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005597994465860984,0.0006239059981629435,1956,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0007332228610889293,1955,645000.0,RESIDENTIAL
Bronx,2,0,2,0.0003883357377669513,0.00048392708831869333,1940,455000.0,RESIDENTIAL
Bronx,2,0,2,0.0005084785847740226,0.0005119228702875434,1935,506000.0,RESIDENTIAL
Bronx,2,0,2,0.0011825083366837736,0.0003839421527156575,1920,430000.0,RESIDENTIAL
Bronx,2,0,2,0.0011825083366837736,0.0003839421527156575,1920,0.0,RESIDENTIAL
Bronx,2,0,2,0.0003590095310171937,0.0003652782980697575,1935,475000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0004937922686315262,1940,0.0,RESIDENTIAL
Bronx,2,0,2,0.0011825083366837736,0.0005081900993583634,1950,655000.0,RESIDENTIAL
Bronx,2,0,2,0.0005212496748102074,0.0006452361177582578,1955,545000.0,RESIDENTIAL
Bronx,2,0,2,0.0005448998415438829,0.0006745650322018149,1955,600000.0,RESIDENTIAL
Bronx,2,0,2,0.0005448998415438829,0.0006745650322018149,1955,425000.0,RESIDENTIAL
Bronx,2,0,2,0.0005922001750112338,0.00033434962465655175,1915,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006191067212539977,1920,507000.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.0002559614351437717,1950,346500.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005865782888711434,1945,460000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.00047992769089457186,1930,575000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.000481260823369279,1925,550000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0003892746826144861,1925,570000.0,RESIDENTIAL
Bronx,2,0,2,0.0011825083366837736,0.0006868298509691206,1935,645000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005711139521645405,1910,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.00046766287212726617,1901,0.0,RESIDENTIAL
Bronx,2,0,2,0.00047300333467350944,0.0004151374526238047,1945,445000.0,RESIDENTIAL
Bronx,2,0,2,0.0008849892391741362,0.0004905927506922291,1920,0.0,RESIDENTIAL
Bronx,2,0,2,0.0007014639453208145,0.0010006492355151824,2013,773000.0,RESIDENTIAL
Bronx,2,0,2,0.0008279923373459782,0.0010006492355151824,2013,725000.0,RESIDENTIAL
Bronx,2,0,2,0.0006901118652886503,0.0006484356356975549,1930,305500.0,RESIDENTIAL
Bronx,2,0,2,0.0007568053354776151,0.0003092867341320574,1925,612000.0,RESIDENTIAL
Bronx,2,0,2,0.0006877468486152827,0.0003892746826144861,1925,520000.0,RESIDENTIAL
Bronx,2,0,2,0.00047300333467350944,0.0004031392603514404,1935,525000.0,RESIDENTIAL
Bronx,2,0,2,0.0013598845871863397,0.000872935144438238,1925,755000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.000445799499542069,1925,525000.0,RESIDENTIAL
Bronx,2,0,2,0.00048293640470165316,0.0005887113008306748,1935,0.0,RESIDENTIAL
Bronx,2,0,2,0.00047418584301019324,0.000460730583258789,1935,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005321287515076982,0.0005865782888711434,1960,585000.0,RESIDENTIAL
Bronx,2,0,2,0.0005321287515076982,0.0005865782888711434,1960,0.0,RESIDENTIAL
Bronx,2,0,2,0.00039211976444433934,0.00039887323643237753,1955,505000.0,RESIDENTIAL
Bronx,2,0,2,0.00039211976444433934,0.00039887323643237753,1955,265000.0,RESIDENTIAL
Bronx,2,0,2,0.0003547525010051321,0.0005225879300852005,1965,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006239059981629435,1920,1000.0,RESIDENTIAL
Bronx,2,0,2,0.0010879076697490717,0.00042526925943157896,1910,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005977766016586834,1920,420000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005972433486688006,1925,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005972433486688006,1925,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006932288868477149,1910,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005652481692758291,1925,635000.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.00047512841398562617,1940,485000.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.0005183219061661377,1940,0.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.00047512841398562617,1940,465000.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.00047512841398562617,1940,485000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0004375340781988847,1940,570000.0,RESIDENTIAL
Bronx,2,0,2,0.0004257030012061585,0.00047512841398562617,1940,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005321287515076982,0.0004692626310969147,1940,0.0,RESIDENTIAL
Bronx,2,0,2,0.0007863680438947094,0.0005532499770034648,1925,518000.0,RESIDENTIAL
Bronx,2,0,2,0.0008849892391741362,0.0005385855197816862,1940,715000.0,RESIDENTIAL
Bronx,2,0,2,0.0009460066693470189,0.0004935256421365848,1940,710000.0,RESIDENTIAL
Bronx,2,0,2,0.0002913700541588818,0.0007758831002795579,1920,490000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.00043726745170394326,1905,370110.0,RESIDENTIAL
Bronx,2,0,2,0.0005910176666745501,0.00039354070653354895,1915,600000.0,RESIDENTIAL
Bronx,2,0,2,0.0004029988411418301,0.0004460661260370104,1960,320000.0,RESIDENTIAL
Bronx,2,0,2,0.0004942884847338174,0.0007204247893317407,1970,600000.0,RESIDENTIAL
Bronx,2,0,2,0.0005616914599247925,0.0008270753873083122,1910,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005839226166544474,0.0005332529898828577,1960,640000.0,RESIDENTIAL
Bronx,2,0,2,0.0005839226166544474,0.0005332529898828577,1960,0.0,RESIDENTIAL
Bronx,2,0,2,0.0006695362202303526,0.0005332529898828577,1960,580000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006159072033147005,1930,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0004671296191373833,1955,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005831121444369048,1925,565000.0,RESIDENTIAL
Bronx,2,0,2,0.0008849892391741362,0.0007745499678048507,1960,670000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006071085289816334,1935,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005017910634797691,1955,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006527016596166177,1930,350000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.00045913082428914045,1950,568750.0,RESIDENTIAL
Bronx,2,0,2,0.00046117825130667173,0.0007004278022111336,1960,579500.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006399035878594291,1930,691000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006399035878594291,1930,650000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005399186522563933,1960,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005711139521645405,1920,560000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005897778068104406,1920,0.0,RESIDENTIAL
Bronx,2,0,2,0.0005439538348745358,0.0005015244369848276,1940,480000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0006412367203341363,1940,655000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0004042057663312061,1955,475000.0,RESIDENTIAL
Bronx,2,0,2,0.0005912541683418868,0.0005599156393770006,1925,505000.0,RESIDENTIAL
Bronx,2,0,2,0.0007095050020102642,0.0006084416614563406,1956,0.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0006399035878594291,1920,430500.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0006399035878594291,1920,883901.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.000767884305431315,1915,457314.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0004820607028541033,1920,500000.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.000985451525303521,1920,610000.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0008062785207028808,1901,630000.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0008590705667012836,1901,680000.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.001055840919968058,1901,642500.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0005583158804073519,1899,669000.0,RESIDENTIAL
Bronx,3,0,3,0.0004942884847338174,0.0007204247893317407,1970,570000.0,RESIDENTIAL
Bronx,3,0,3,0.0005321287515076982,0.0005849785299014949,1901,450000.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0006804308150905263,1910,515000.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0006804308150905263,1910,0.0,RESIDENTIAL
Bronx,3,0,3,0.0005238511931509117,0.0005823122649520805,1991,515000.0,RESIDENTIAL
Bronx,3,0,3,0.000439656599579027,0.0007942803284305165,2005,600000.0,RESIDENTIAL
Bronx,3,0,3,0.0004134049145046473,0.0007918806899760437,2005,610950.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0006319047930111863,1920,0.0,RESIDENTIAL
Bronx,3,0,3,0.0006385545018092378,0.0008606703256709323,1955,545000.0,RESIDENTIAL
Bronx,3,0,3,0.0005439538348745358,0.0009153287571339252,1950,550000.0,RESIDENTIAL
Bronx,3,0,3,0.0005415888182011683,0.0007785493652289722,1965,725000.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0007918806899760437,1950,375000.0,RESIDENTIAL
Bronx,3,0,3,0.0006030792517087246,0.000745487679856235,1950,669000.0,RESIDENTIAL
Bronx,3,0,3,0.0005926731783459073,0.0006910958748881835,1920,600000.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0007838818951278007,1925,665000.0,RESIDENTIAL
Bronx,3,0,3,0.0006404465151479318,0.0005748467230937206,1935,725000.0,RESIDENTIAL
Bronx,3,0,3,0.0004966535014071849,0.0008065451471978222,1960,670000.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0008737350239230623,1910,0.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0007849484011075665,1910,575000.0,RESIDENTIAL
Bronx,3,0,3,0.0005616914599247925,0.0007982797258546379,1915,605000.0,RESIDENTIAL
Bronx,3,0,3,0.000674029751909751,0.0006825638270500577,1970,0.0,RESIDENTIAL
Bronx,3,0,3,0.0009637442943972755,0.0005063237138937733,1915,0.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0008665361085596437,1935,0.0,RESIDENTIAL
Bronx,3,0,3,0.0005912541683418868,0.0008665361085596437,1935,642600.0,RESIDENTIAL
Bronx,0,0,0,0.0005616914599247925,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0004916869663931131,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0002951540808362699,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.001366270132204432,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0005321287515076982,0.0,0,1000.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0005912541683418868,0.0,0,0.0,UNKNOWN - NO UNITS
Bronx,0,0,0,0.0005912541683418868,0.0,0,0.0,UNKNOWN - NO UNITS
